ym,Nivel general,Alimentos y bebidas no alcohólicas,Bebidas alcohólicas y tabaco,Prendas de vestir y calzado,"Vivienda, agua, electricidad y otros combustibles",Equipamiento y manteni-miento del hogar,Salud,Transporte,Comunicaciones,Recreación y cultura,Educación,Restaurantes y hoteles,Otros bienes y servicios,Estacional,Núcleo,Regulados,Bienes,Servicios
2022-05,753.147,814.5693,593.5899,847.1542,581.7106,728.9951,825.5739,810.22,601.2442,693.9163,656.1411,758.3527,635.8157,825.8088,779.9267,629.0029,824.5376,615.2979
2022-06,793.0278,852.1804,633.4988,895.8753,621.3286,772.6412,886.798,848.636,603.5522,724.0064,669.445,805.4594,667.7975,880.3186,819.5734,662.0938,867.0654,649.3822
2022-07,851.761,903.4609,674.3455,971.758,649.6896,852.4176,947.493,895.3078,636.8292,819.4993,710.2816,884.0683,721.9398,979.7957,879.6383,694.6115,930.4681,698.1322
2022-08,911.1316,967.5805,721.689,1067.5251,685.6993,924.2301,1001.738,956.4746,662.6492,860.7132,745.7268,942.9087,784.4224,1064.731,939.4677,738.3105,999.6564,738.3679
2022-09,967.3076,1032.8063,789.7014,1180.9506,706.9826,980.1201,1045.0789,1012.0676,678.9797,905.8061,772.9974,988.6307,837.7345,1189.6609,991.2585,771.8891,1069.4142,769.2362
2022-10,1028.706,1096.5069,832.7248,1261.5985,759.7711,1028.4132,1119.4447,1057.3307,761.29,956.8276,827.9004,1061.9488,889.2464,1297.2889,1046.265,829.1011,1132.6433,826.4284
2022-11,1079.2787,1135.001,885.54,1318.2609,825.5091,1084.1626,1165.2705,1121.731,809.6802,996.7277,859.0553,1120.5659,941.1822,1350.5167,1096.024,880.7676,1183.9094,874.7005
2022-12,1134.5875,1187.9252,948.7615,1371.3368,860.1091,1148.5321,1231.4648,1186.6265,837.1999,1042.694,892.6222,1200.8127,995.2681,1413.2059,1153.5771,925.7853,1244.8284,919.3928
2023-01,1202.979,1268.3385,1017.8777,1402.845,929.1621,1210.6926,1291.7546,1257.1122,903.9001,1136.1135,902.0686,1275.6081,1062.9991,1525.1043,1215.3182,991.5192,1311.7457,989.7596
2023-02,1282.7091,1392.3999,1071.1087,1457.7661,973.7901,1271.8967,1360.5006,1318.1813,974.8005,1205.9377,930.4868,1371.9038,1131.9624,1575.9625,1308.7788,1042.4951,1403.7836,1045.908
2023-03,1381.1601,1522.5337,1159.8526,1595.0861,1037.2344,1345.7519,1438.3163,1388.1661,993.4553,1258.7738,1201.1258,1479.9582,1203.4429,1722.9662,1403.1434,1128.8908,1512.8076,1123.7847
2023-04,1497.2147,1677.0441,1203.7907,1768.0967,1095.5146,1462.0471,1532.9719,1477.7098,1055.7168,1353.7339,1261.5273,1626.3026,1282.7938,1940.9169,1521.0163,1184.1465,1650.4841,1197.436
2023-05,1613.5895,1774.4119,1305.3763,1903.1899,1225.368,1590.1014,1671.6594,1597.93,1126.7574,1466.9417,1323.5067,1778.1049,1373.9512,2056.8651,1640.2912,1291.1045,1772.9497,1300.9009
2023-06,1709.6115,1848.0332,1364.1997,1983.4012,1324.556,1717.2201,1815.4471,1701.7574,1244.8,1561.7425,1410.4778,1890.0322,1464.0524,2094.7124,1746.7824,1383.8634,1870.0638,1395.1812
2023-07,1818.0838,1954.5101,1487.5243,2043.7327,1377.3341,1822.9318,1979.4087,1791.7559,1396.2642,1736.5158,1496.9625,2030.866,1556.5397,2201.586,1860.2801,1476.8552,1983.1238,1494.9796
2023-08,2044.2832,2259.2334,1613.6846,2230.5776,1503.1732,2079.2711,2281.5545,1979.0901,1458.9608,1937.7153,1626.7843,2283.6173,1702.3856,2436.0941,2116.751,1599.0767,2253.9149,1630.3102
2023-09,2304.9242,2583.3826,1799.9953,2581.0642,1630.2974,2342.3942,2499.2627,2193.7362,1598.7345,2230.9342,1759.2371,2586.0182,1901.2072,2794.0242,2400.9928,1732.073,2559.1874,1802.2382
2023-10,2496.273,2782.4454,1977.1526,2864.6053,1757.5929,2592.8927,2626.9102,2349.1266,1800.8697,2438.4348,1875.3143,2813.2083,2046.9768,3006.9009,2612.5451,1846.7566,2777.8623,1942.28
2023-11,2816.0628,3218.3702,2209.6412,3151.4751,1881.818,2915.5922,3043.8555,2593.1752,2074.7351,2760.0532,2031.1533,3151.623,2282.6739,3392.0317,2962.7206,2032.4708,3160.805,2140.1777
2023-12,3533.1922,4173.6759,2656.6774,3694.929,2141.8205,3810.0606,4035.9697,3414.0727,2398.1411,3317.3409,2157.4419,3831.9303,3029.3357,3942.5343,3799.9487,2452.7844,4091.9271,2440.8926
2024-01,4261.5,5024.9656,3215.0859,4135.7944,2441.8481,4660.7816,4861.4923,4311.5901,3000.0919,4113.85,2176.0052,4577.1896,4373.2672,4581.5309,4568.1649,3104.5367,4956.9526,2899.856
2024-02,4825.7881,5622.8372,3783.276,4434.676,2935.5879,5142.1336,5521.4252,5243.4233,3741.4942,4466.7506,2392.1354,5088.0444,5098.6735,4979.8267,5129.5988,3759.784,5545.827,3410.2062
2024-03,5357.0929,6216.0451,4248.8502,4919.1559,3324.6647,5400.7512,6195.6447,5923.314,4338.0607,4846.7452,3653.0356,5511.0135,5586.4345,5534.7104,5612.3991,4441.3132,6086.8421,3937.9689
2024-04,5830.2271,6590.0877,4481.9882,5392.8345,4509.3648,5751.7902,6761.4824,6293.903,4952.6903,5192.8995,3966.8821,5912.6182,5903.8543,6085.2438,5965.8926,5258.2523,6468.376,4589.5245
2024-05,6073.7165,6909.5535,4781.4925,5584.1343,4623.3551,5937.4758,6807.8755,6544.312,5359.4587,5429.4701,4269.9374,6240.627,6157.7063,6521.1762,6188.6726,5469.5466,6720.9784,4817.0114
2024-06,6351.7145,7117.2232,4880.2257,5736.1025,5283.2155,6073.2079,7130.9268,6801.4888,5644.1836,5734.3613,4514.8581,6632.3116,6327.35,6811.1236,6414.6575,5910.154,6928.333,5235.4595
2024-07,6607.7479,7345.4071,5178.7502,5829.6937,5600.4988,6282.946,7548.0608,6978.9894,5844.002,6059.3057,4704.182,7061.2046,6545.9203,7156.7976,6657.49,6166.198,7148.9486,5570.5076
2024-08,6883.4412,7611.7813,5336.2611,5949.5541,5995.2852,6550.7845,7860.4897,7334.9917,6127.5967,6282.238,5013.1678,7403.1627,6694.7187,7266.119,6931.7976,6529.3696,7376.383,5933.3964
2024-09,7122.2421,7787.1421,5453.5896,6308.9971,6433.362,6727.2351,8122.6169,7585.411,6310.1757,6416.1845,5229.2692,7673.8443,6918.4736,7479.6823,7157.9271,6825.2577,7600.0603,6204.7132
2024-10,7313.9542,7880.5855,5617.0301,6588.1894,6780.4099,6903.0355,8412.0394,7677.7334,6440.16,6599.9443,5409.7822,8000.7985,7112.7304,7581.5911,7366.7823,7009.2808,7756.8184,6469.062
2024-11,7491.4314,7952.0427,5841.4971,6713.0284,7083.0305,7007.1565,8657.936,7939.9441,6539.2377,6798.7313,5686.2954,8290.1033,7275.1468,7490.4606,7566.7782,7257.6652,7880.4798,6752.9707
2024-12,7694.0075,8127.7647,5987.6081,6817.1412,7457.2259,7073.5091,8840.1889,8118.1059,6869.1427,6988.4998,5812.5191,8670.0443,7430.8945,7385.2224,7808.7094,7502.5373,8031.8883,7053.1491
2025-01,7864.1257,8278.1147,6132.7085,6772.1731,7757.8158,7187.8539,9050.371,8217.8419,7030.3817,7160.6092,5844.2136,9132.8654,7614.4036,7411.5104,7995.938,7698.607,8154.7531,7320.2711
2025-02,8052.9927,8546.6547,6212.9468,6800.5997,8048.663,7260.6442,9236.2844,8359.8681,7191.0294,7370.3538,5980.8655,9339.177,7837.1446,7350.8325,8229.4476,7877.3099,8327.207,7545.3964
2025-03,8353.3158,9051.2822,6262.1312,7112.5925,8279.5282,7368.221,9406.4734,8502.5399,7371.0947,7382.2025,7275.3457,9702.5819,8084.5484,7971.2748,8492.1966,8129.994,8629.4258,7844.6013
2025-04,8585.6078,9318.2093,6440.2537,7385.4063,8435.1033,7437.0978,9641.606,8644.5585,7577.0727,7676.2045,7455.8399,10102.2226,8290.2259,8121.3082,8765.1966,8273.8986,8862.2757,8081.0711
2025-05,8714.4871,9365.3121,6477.8365,7453.7558,8641.5515,7540.4993,9905.8259,8676.0013,7889.7331,7807.3673,7595.3193,10406.4718,8504.0579,7899.4762,8957.7912,8382.4957,8942.4266,8302.8934
2025-06,8855.5681,9418.0826,6658.8334,7490.0195,8939.0041,7683.5823,10119.3057,8816.3323,8030.954,8000.1427,7875.8853,10624.8993,8588.9464,7882.5607,9111.304,8569.0645,9017.1201,8566.1693
2025-07,9023.973,9596.7407,6701.1649,7420.9382,9071.797,7801.8271,10234.5966,9061.1273,8214.616,8384.8501,8027.0607,10917.6195,8772.9432,8201.9212,9246.0737,8766.629,9139.3674,8827.7358
2025-08,9193.2441,9729.0211,6932.52,7401.8179,9314.2826,7874.7486,10410.6938,9384.5631,8369.2742,8429.7057,8230.8327,11291.3028,8970.2821,8137.0132,9435.1467,9000.5641,9288.4688,9044.8689
2025-09,9384.0922,9910.131,7042.0634,7553.7487,9605.6566,8048.6896,10648.1896,9663.0675,8550.2948,8542.3767,8483.1542,11412.4415,9162.4211,8316.258,9614.0254,9237.6711,9472.1622,9256.5425
2025-10,9603.8623,10136.6605,7209.6846,7736.2575,9874.9092,8179.996,10842.673,9997.0294,8739.731,8680.0313,8626.8402,11665.8824,9386.3089,8548.5791,9827.1413,9474.6115,9687.5801,9490.5471
2025-11,9841.3581,10421.9128,7293.6616,7776.5032,10213.7353,8271.6454,11102.6118,10299.7148,8974.1837,8892.1372,8819.1806,11952.2159,9621.3785,8584.9379,10086.4793,9748.309,9908.218,9762.7718
2025-12,10121.3715,10748.4071,7499.3541,7861.3245,10561.7634,8436.8959,11335.1633,10712.0821,9271.0637,9118.0448,8851.3058,12333.0229,9875.41,8637.1055,10392.4922,10069.0986,10162.6429,10090.5744
2026-01,10413.0309,11251.1166,7612.5319,7825.2642,10879.7233,8591.3743,11600.3264,10909.2325,9607.476,9211.9913,8906.6187,12843.2705,10144.8418,9130.0503,10665.8531,10313.8016,10447.6709,10401.8561
2026-02,10714.6255,11624.9808,7659.9125,7824.4543,11614.1853,8811.537,11886.5002,11124.8788,9784.5611,9427.9443,9010.4,13228.6515,10476.9884,9013.6124,10993.8681,10752.23,10692.0487,10822.7791
2026-03,11077.0608,12014.7,7823.3561,8067.5324,12045.2252,8925.2054,12201.3116,11583.956,10069.9375,9763.4636,10103.1575,13684.7468,10653.9253,9107.887,11344.4566,11298.7045,11012.1275,11271.9282
2026-04,11363.0904,12194.882,7969.9785,8326.6612,12470.6962,9182.794,12508.3899,12091.593,10478.7314,9860.2728,10532.1344,14041.1974,10914.151,9103.5096,11603.8447,11828.0421,11289.6872,11566.6891
2026-05,11607.3937,12494.9767,8033.2555,8350.2424,12790.0776,9312.2108,12832.0291,12330.5017,10838.4277,10132.3705,10840.9295,14291.4848,11171.6219,9420.5342,11824.7213,12111.4533,11514.1432,11856.0739
2026-06,11826.4103,12657.4575,8201.663,8384.717,13213.1497,9455.0367,13200.749,12531.7975,10933.5551,10556.461,11025.3986,14524.0788,11373.1428,9738.5609,12010.3199,12389.4344,11669.7596,12197.4173
